author,work,metronome,meter
Medhātithi Kāṇva,b01_h020_08,wSwSw.SwS.|wwSw.wSwS.|SS.SSw.SwS|,gāyatrī
Medhātithi Kāṇva,b01_h021_01,wSSS.wS.wS.|wS.S.Sw.Sww.|S.SS.SwSwS|,gāyatrī
Medhātithi Kāṇva,b01_h021_02,S.SSS.w.Sww.|SSS.SwS.wS.|S.SSSw.Sww|,gāyatrī
Medhātithi Kāṇva,b01_h021_03,S.SSS.wSww.|SSS.S.wSwS.|SwS.SwSwS|,gāyatrī
Medhātithi Kāṇva,b01_h021_04,SS.SS.wSww.|wSS.wwS.ww.|SSS.Sw.SwS|,gāyatrī
Medhātithi Kāṇva,b01_h021_05,S.wSS.wSwS.|SSS.Sw.Sww.|SwS.Sw.SwS|,gāyatrī
Medhātithi Kāṇva,b01_h021_06,Sw.SSw.Sww.|wS.wSwS.wS.|SSS.Sw.SwS|,gāyatrī
Medhātithi Kāṇva,b01_h022_01,SSwS.w.Sww.|SwS.Sw.SwS.|Sw.SSw.SwS|,gāyatrī
Medhātithi Kāṇva,b01_h022_02,S.wwS.wSww.|wS.SS.wSwS.|SwS.S.wSwS|,gāyatrī
Medhātithi Kāṇva,b01_h022_03,S.S.wS.wwwS.|SwS.SwSwS.|wS.SS.wSwS|,gāyatrī
Medhātithi Kāṇva,b01_h022_04,ww.S.Sw.SwS.|SS.wSw.Sww.|SwS.SwS.wS|,gāyatrī
Medhātithi Kāṇva,b01_h022_05,wSwSw.SwS.|wwSw.wS.wS.|w.SS.SwS.wS|,gāyatrī
Medhātithi Kāṇva,b01_h022_06,wS.wSw.wwS.|wwSw.wS.ww.|SS.wSw.Sww|,gāyatrī
Medhātithi Kāṇva,b01_h022_07,wSSS.wSwS.|wS.SSw.SwS.|wwSS.wSwS|,gāyatrī
Medhātithi Kāṇva,b01_h022_08,wSw.S.w.Sww.|wwS.SwS.w.S.|SS.SSw.Sww|,gāyatrī
Medhātithi Kāṇva,b01_h022_09,SS.SS.wS.ww.|SSS.wwS.wS.|SSS.SwSwS|,gāyatrī
Medhātithi Kāṇva,b01_h022_10,S.S.Sw.wSwS.|SS.wSw.SwS.|wSS.wwS.ww|,gāyatrī
Medhātithi Kāṇva,b01_h022_11,ww.S.SS.wwS.|wS.SwS.wSS.|SSwSS.wSS|,gāyatrī
Medhātithi Kāṇva,b01_h022_12,wSSS.wS.wS.|wwSS.wSwS.|SSS.SwSwS|,gāyatrī
Medhātithi Kāṇva,b01_h022_13,wS.S.wwS.w.w.|wS.SS.wSwS.|wwS.S.wSwS|,gāyatrī
Medhātithi Kāṇva,b01_h022_14,wS.S.wwS.wS.|SS.wSw.SwS.|SSSS.wS.wS|,gāyatrī
Medhātithi Kāṇva,b01_h022_15,wSS.www.ww.|wSwS.wSwS.|SS.S.Sw.SwS|,gāyatrī
Medhātithi Kāṇva,b01_h022_16,wS.SS.wSw.S.|wS.SS.wSwS.|wSS.Sw.SwS|,gāyatrī
Medhātithi Kāṇva,b01_h022_17,wS.SS.w.SwS.|SSS.w.wS.wS.|wSw.Sw.SwS|,gāyatrī
Medhātithi Kāṇva,b01_h022_18,Sw.wS.w.SwS.|SS.SS.wSww.|wS.SSw.SwS|,gāyatrī
Medhātithi Kāṇva,b01_h022_19,SS.SSw.Sww.|wS.wSw.SwS.|SSw.wwS.wS|,gāyatrī
Medhātithi Kāṇva,b01_h022_20,S.SS.wwS.wS.|wS.SSw.SwS.|wSw.Sw.SwS|,gāyatrī
Medhātithi Kāṇva,b01_h022_21,S.SSS.wSwS.|SwSS.w.SwS.|SS.S.wwS.wS|,gāyatrī
Medhātithi Kāṇva,b01_h023_01,SS.SSw.S.ww.|SSSS.wS.wS.|SS.S.SwS.ww|,gāyatrī
Medhātithi Kāṇva,b01_h023_02,wS.SS.wSwS.|SwSS.wSwS.|Sw.SSw.SwS|,gāyatrī
Medhātithi Kāṇva,b01_h023_03,SwSS.wSwS.|SS.wSw.SwS.|wSSS.wS.wS|,gāyatrī
Medhātithi Kāṇva,b01_h023_04,SS.wS.wSwS.|wwS.SwSwS.|SSS.SwSwS|,gāyatrī
Medhātithi Kāṇva,b01_h023_05,wSw.S.wSwS.|wSS.SwS.wS.|S.SSwwS.wS|,gāyatrī
Medhātithi Kāṇva,b01_h023_06,wwS.SwS.wS.|SS.SSw.SwS.|wwS.S.wSwS|,gāyatrī
Medhātithi Kāṇva,b01_h023_07,wSSS.wSww.|Sw.S.SwSwS.|wS.wSw.Sww|,gāyatrī
Medhātithi Kāṇva,b01_h023_08,SSSS.wSwS.|SSS.SwSwS.|SS.wS.wS.wS|,gāyatrī
Medhātithi Kāṇva,b01_h023_09,ww.SS.wSww.|SSw.wwS.wS.|S.S.SSw.Sww|,gāyatrī
Medhātithi Kāṇva,b01_h023_10,SS.SS.wSwS.|wwS.SwSwS.|SS.w.SwSwS|,gāyatrī
Medhātithi Kāṇva,b01_h023_11,wwS.ww.SwS.|wwS.Sw.SwS.|S.wS.SwS.wS|,gāyatrī
Medhātithi Kāṇva,b01_h023_12,SSS.SwS.ww.|wS.SS.wSw.S.|wwS.wwwSw.S|,gāyatrī
Medhātithi Kāṇva,b01_h023_13,S.SS.SwSww.|SwS.wwS.ww.|SS.SS.wS.wS|,gāyatrī
Medhātithi Kāṇva,b01_h023_14,SS.SSw.Sww.|wwSS.wS.ww.|wSS.SwSwS|,gāyatrī
Medhātithi Kāṇva,b01_h023_15,wS.w.Sw.SwS.|S.SS.wwSwS.|SS.wS.w.SwS|,gāyatrī
Medhātithi Kāṇva,b01_h023_16,SwS.Sw.SwS.|SwS.SwSwS.|SwS.wwS.wS|,gāyatrī
Medhātithi Kāṇva,b01_h023_17,wS.S.ww.SwS.|SS.S.SwS.ww.|S.S.SSw.SwS|,gāyatrī
Medhātithi Kāṇva,b01_h023_18,wS.SS.wS.wS.|Sw.SS.wSw.S.|SSS.SwS.wS|,gāyatrī
Medhātithi Kāṇva,b01_h023_19,Sw.Sw.www.Sw.Sww.|wS.wS.wSwS.|SS.www.SwS|,puraüṣṇih
Medhātithi Kāṇva,b01_h023_20,Sw.S.SS.SwS.|SS.SSw.SwS.|SS.w.SwSww.|SS.w.SwSwS|,anuṣṭubh
Medhātithi Kāṇva,b01_h023_21,SS.wSw.SwS.|wSS.wwS.ww.|wS.w.SwS.wS|,pratiṣṭhā
Medhātithi Kāṇva,b01_h023_22,ww.SS.w.www.|S.S.w.wwS.ww.|S.Sw.wwSSw.|S.S.Sw.wSwS|,anuṣṭubh
Medhātithi Kāṇva,b01_h023_23,SS.SS.wSwS.|wSw.w.wSww.|wSS.Sw.S.ww.|S.S.S.ww.SwS|,anuṣṭubh
Medhātithi Kāṇva,b01_h023_24,S.SS.SwS.ww.|S.wwS.w.SwS.|SS.S.Sw.Sww.|SS.SS.ww.wwS|,anuṣṭubh
Śunaḥśepa Ājīgarti,b01_h024_01,Sw.SS.wwSSwSS.|wSwS.Sw.SSw.Sw.|S.S.SS.wwwS.wS.S.|wwS.w.wSS.SwS.w|,triṣṭubh
Śunaḥśepa Ājīgarti,b01_h024_02,SS.wS.wwSSwSS.|wSwS.Sw.SSw.Sw.|w.S.SS.wwwS.wS.S.|wwS.w.wSS.SwS.w|,triṣṭubh
Śunaḥśepa Ājīgarti,b01_h024_03,wS.S.Sw.www.|SSS.SwSwS.|wSS.Sw.SwS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h024_04,S.S.w.w.SS.wS.|wwSS.wS.ww.|SSS.SwS.wS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h024_05,wwSSw.S.ww.|w.wSw.wSwS.|SSS.Sw.SwS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h024_06,ww.S.SS.w.wS.w.SS.|wS.wSS.wwSw.SS.|SS.SS.wwwS.wSS.|w.S.SSS.wwSw.SS|,triṣṭubh
Śunaḥśepa Ājīgarti,b01_h024_07,wSS.SS.wwS.wSw.|SS.SS.wwS.SwSS.|SSS.w.www.Sw.SS.|SS.SS.wwS.SwS.S|,triṣṭubh
Śunaḥśepa Ājīgarti,b01_h024_08,wS.w.SS.wwS.wSw.|SSw.SS.wwSwS.w.|wwS.SS.wwSwS.w.|wSwSS.wwSwS.S|,triṣṭubh
Śunaḥśepa Ājīgarti,b01_h024_09,wS.S.SS.wwS.wSw.|SS.wSS.wwS.S.Sw.|SSw.SS.wwS.wSS.|wS.w.SS.w.wSw.SS|,triṣṭubh
Śunaḥśepa Ājīgarti,b01_h024_10,wS.w.SS.wwSw.SS.|SS.wSS.ww.S.wSw.|wSSw.wwSS.wSw.|wSwS.SwS.Sw.Sw|,triṣṭubh
Śunaḥśepa Ājīgarti,b01_h024_11,S.S.SS.SwS.SwSS.|w.S.SS.wwSS.wSw.|wSwSS.wwSw.Sw.|wwSw.S.w.SS.w.SS|,triṣṭubh
Śunaḥśepa Ājīgarti,b01_h024_12,w.S.SS.S.wS.Sw.SS.|w.wS.SS.ww.S.w.SS.|wSSS.w.wwS.wSS.|S.SS.SS.wwS.wSw|,triṣṭubh
Śunaḥśepa Ājīgarti,b01_h024_13,wSSS.w.wwS.wSS.|ww.SSS.wwSw.Sw.|wSS.SS.wwS.wSS.|SS.wSS.w.wSw.SS|,triṣṭubh
Śunaḥśepa Ājīgarti,b01_h024_14,ww.S.SS.www.wSw.|ww.SSw.SwS.wSS.|wS.SSw.wwS.wSS.|SS.SSw.SwS.wSw|,triṣṭubh
Śunaḥśepa Ājīgarti,b01_h024_15,w.SwS.www.Sw.Sw.|wSwS.w.SwS.wSw.|wS.ww.SwwS.wS.ww.|wSwS.wwwS.wSw|,triṣṭubh
Śunaḥśepa Ājīgarti,b01_h025_01,S.S.w.S.wS.wS.|w.Sw.wwS.wS.|wSwS.wSww|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h025_02,S.S.wSw.SwS.|wSSSw.SwS.|S.wSSw.SwS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h025_03,w.wwSSw.S.wS.|wS.SS.w.SwS.|SS.www.Sww|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h025_04,wS.w.S.wSwS.|wSw.SwSwS.|wS.w.wwS.ww|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h025_05,wS.SSwS.ww.|S.wwS.wSwS.|wwSSSwSwS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h025_06,w.S.wSw.SwS.|SSS.S.w.SwS.|wSwSw.SwS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h025_07,SS.S.SwS.ww.|SwSSw.wwS.|Sw.SS.wSwS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h025_08,Sw.SS.wSwS.|wSwS.wSwS.|SS.w.wwSwS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h025_09,Sw.SSw.Sww.|wS.SSw.wwS.|SS.S.wwSwS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h025_10,w.wSw.wSwS.|wwS.SwSw.S.|SSwSw.SwS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h025_11,wS.SSw.SwS.|wSS.ww.Sww.|wSw.S.w.SwS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h025_12,w.S.SSS.Sww.|SSS.wwS.wS.|w.w.SSw.SwS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h025_13,SS.SS.wSwS.|wwS.Sw.SwS.|wS.wS.w.SwS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h025_14,w.S.SSw.SwS.|S.SSS.wSwS.|w.Sw.wwSwS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h025_15,ww.S.SwSw.S.|wS.SS.wSw.S.|SSw.wwSw.S|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h025_16,wS.S.Sw.SwS.|SS.w.SSS.ww.|SSS.wwSwS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h025_17,S.w.SSwS.wS.|wS.S.ww.SwS.|SSS.wwS.wS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h025_18,SS.w.SwSwS.|SS.ww.wS.ww.|SS.www.S.wS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h025_19,wS.S.wwS.wS.|ww.SS.w.wwww.|wS.wSw.S.wS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h025_20,wS.SSw.Sww.|wS.S.S.w.Sww.|w.SwS.wS.ww|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h025_21,w.SwS.wSw.S.|w.SS.SwS.ww.|wSwSw.SwS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h026_01,wSS.w.wSww.|SSw.SwS.wS.|SS.S.SwS.ww|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h026_02,w.S.SS.wSwS.|wS.wSw.Sww.|SS.wSwS.wS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h026_03,S.S.S.SwS.wS.|SS.www.SwS.|wS.SS.wSwS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h026_04,S.S.SS.wSwS.|wwS.SS.SwS.|SSw.wwS.wS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h026_05,Sww.Sw.Sw.S.|SSw.wwSw.w.|wS.w.S.wS.wS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h026_06,S.S.w.SwS.wS.|SSSS.wSwS.|wS.S.SwS.wS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h026_07,wS.S.Sw.SwS.|SS.SS.wSwS.|wS.wSwS.wS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h026_08,wSwS.w.SwS.|SSS.wwS.w.S.|wSwS.wSwS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h026_09,wS.w.wwSww.|www.SwSwS.|wS.SS.wSwS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h026_10,SSw.SS.Sww.|wS.Sw.wS.wS.|wS.S.wwS.wS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h027_01,SS.S.S.SwSS.|SSS.SS.wSS.|SSSw.SwSS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h027_02,w.S.S.SS.wwS.|wSwSS.wSS.|SS.SSS.wSS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h027_03,w.S.SS.w.SS.w.|w.Swww.wSS.|Sw.ww.S.SSS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h027_04,ww.S.S.w.SSS.|wS.SSS.SSw.|SS.SSS.w.SS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h027_05,S.S.ww.wwSw.|S.SSw.SwSw.|SS.SS.SwSw|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h027_06,wSSw.SwSS.|SS.SS.wSw.S.|SS.SwS.www|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h027_07,w.SS.Sw.Sww.|wS.SSw.S.wS.|w.SS.SwS.wS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h027_08,ww.Sw.wSww.|wwSS.wSw.S.|SS.SS.wSwS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h027_09,w.SS.SwSww.|SSw.Sw.wwS.|SSw.Sw.wwS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h027_10,wSSw.S.wSw.|wSwS.SwSS.|SS.SSw.wSS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h027_11,w.S.wS.wwSS.|SwSS.wSSS.|wS.SSw.Sww|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h027_12,w.SS.ww.SwS.|SS.SS.wSw.w.|SS.SS.wSSS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h027_13,wS.wSS.wS.SwSS.|wS.wSS.ww.SwSS.|wSw.SS.ww.SwSw.|S.SwS.Sw.S.Sw.SS|,triṣṭubh
Śunaḥśepa Ājīgarti,b01_h028_01,SS.SS.wwSw.|SS.www.SwS.|wSwwwSww.|wS.w.Sw.SwS|,triṣṭubh
Śunaḥśepa Ājīgarti,b01_h028_02,SS.S.ww.wwS.|wwwwwS.wS.|wSwwwSww.|wS.w.Sw.SwS|,triṣṭubh
Śunaḥśepa Ājīgarti,b01_h028_03,Sw.SS.wSww.|wSwS.w.SwS.|wSwwwSww.|wS.w.Sw.SwS|,triṣṭubh
Śunaḥśepa Ājīgarti,b01_h028_04,Sw.SS.wSwS.|SS.wwwS.ww.|wSwwwSww.|wS.w.Sw.SwS|,triṣṭubh
Śunaḥśepa Ājīgarti,b01_h028_05,S.S.S.S.wSww.|wSwww.SwS.|wS.wSwS.ww.|wwS.ww.SwS|,triṣṭubh
Śunaḥśepa Ājīgarti,b01_h028_06,wS.w.S.wSwS.|SS.w.Sw.Sw.w.|wS.SSw.SwS.|ww.Sw.wSww|,triṣṭubh
Śunaḥśepa Ājīgarti,b01_h028_07,SwS.SwSwS.|S.w.SS.wSwS.|wS.SSw.SwS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h028_08,S.S.Sw.wSwS.|SS.SSS.Sww.|SSw.wwS.wS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h028_09,S.SS.wwS.ww.|SS.wSw.S.ww.|w.Sw.S.wS.ww|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h029_01,S.S.w.Sw.SwS.|wSSS.wS.ww.|S.S.w.Sw.Sww.|Sw.SSw.Sww.|wSSw.wSww|,paṅkti
Śunaḥśepa Ājīgarti,b01_h029_02,SS.SSwS.wS.|wSS.ww.SwS.|S.S.w.Sw.Sww.|Sw.SSw.Sww.|wSSw.wSww|,paṅkti
Śunaḥśepa Ājīgarti,b01_h029_03,S.SwS.wSwS.|SS.wSwSS.|S.S.w.Sw.Sww.|Sw.SSw.Sww.|wSSw.wSww|,paṅkti
Śunaḥśepa Ājīgarti,b01_h029_04,wSS.S.wSwS.|SSw.Sw.Sww.|S.S.w.Sw.Sww.|Sw.SSw.Sww.|wSSw.wSww|,paṅkti
Śunaḥśepa Ājīgarti,b01_h029_05,w.Sw.SwS.ww.|wSS.SwSwS.|S.S.w.Sw.Sww.|Sw.SSw.Sww.|wSSw.wSww|,paṅkti
Śunaḥśepa Ājīgarti,b01_h029_06,wSw.SwSwS.|SS.SS.wS.ww.|S.S.w.Sw.Sww.|Sw.SSw.Sww.|wSSw.wSww|,paṅkti
Śunaḥśepa Ājīgarti,b01_h029_07,SS.wSSS.ww.|SwS.wwSww.|S.S.w.Sw.Sww.|Sw.SSw.Sww.|wSSw.wSww|,paṅkti
Śunaḥśepa Ājīgarti,b01_h030_01,S.w.SS.wS.wS.|SwSS.wSwS.|SSS.Sw.SwS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h030_02,wS.S.S.wSwS.|wSS.S.wSwS.|S.w.SS.w.SwS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h030_03,S.S.wSw.Sww.|SS.w.Sw.wwS.|wSS.S.wS.wS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h030_04,ww.w.S.w.www.|wSw.ww.SwS.|wS.S.S.w.SwS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h030_05,SS.SSwS.wS.|SSS.Sw.Sw.S.|wSw.Sw.SwS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h030_06,SS.SS.w.SwS.|SS.SS.wSwS.|w.SSS.wSwS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h030_07,SSSS.wSwS.|SSSS.wSwS.|wSw.Sw.SwS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h030_08,S.S.wS.wS.wS.|wSwSw.SwS.|SSw.ww.S.wS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h030_09,wS.SSw.SwS.|wS.wSwS.wS.|S.S.SS.wS.wS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h030_10,S.S.wS.SwSw.|S.SwS.wwSw.|wS.wS.wwSS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h030_11,SSS.SwSwS.|SwS.SwSwS.|wS.SS.wSwS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h030_12,wS.w.Sw.SwS.|wS.SS.wS.ww.|wS.w.SwSwS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h030_13,SwS.S.wwSw.|SS.Sw.wwSS.|wSS.SS.wSw|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h030_14,S.S.SS.wS.SS.|SSS.Sw.wSw.|wS.SS.w.SwS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h030_15,S.S.wS.wSww.|S.SS.wwwwww.|wS.SS.w.wSS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h030_16,Sw.SS.SwSS.wSw.|SwSS.SwSS.wSw.|w.S.wSwwS.SwSS.|w.S.wwS.wwS.w.S.S|,triṣṭubh
Śunaḥśepa Ājīgarti,b01_h030_17,S.SwS.SSSS.|wS.SS.wSwS.|SS.SS.wSwS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h030_18,wSwSwS.w.S.|wS.SS.wSwS.|wSS.SwSwS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h030_19,w.SwSw.Sww.|SS.wSw.SwS.|wS.S.Sw.SwS|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h030_20,S.w.wS.wSwS.|wS.SS.wSwS.|S.SwS.wSww|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h030_21,wS.w.S.wSww.|S.SS.S.wSww.|SS.w.SS.www|,gāyatrī
Śunaḥśepa Ājīgarti,b01_h030_22,wS.wSw.S.ww.|SSS.wwS.ww.|SS.wS.w.Sww|,gāyatrī
Hiraṇyastūpa Āṅgirasa,b01_h031_01,ww.SS.wwS.SwS.wS.|SS.SSS.wwS.wS.wS.|wS.wS.wwS.SwSwS.|wSSw.wwS.SwSwS|,jagatī
Hiraṇyastūpa Āṅgirasa,b01_h031_02,ww.SS.wwS.SwSwS.|wS.SSS.ww.SwS.wS.|wS.SSS.wwSw.SwS.|wSS.wS.wwS.w.SwS|,jagatī
Hiraṇyastūpa Āṅgirasa,b01_h031_03,ww.SS.wwS.SwSww.|SS.ww.SwSS.wSwS.|wSSS.SwS.SwSwS.|wSS.Sw.wwS.wS.wS|,jagatī
Hiraṇyastūpa Āṅgirasa,b01_h031_04,ww.SS.wwS.S.wSwS.|wSwwS.wwS.wSwS.|SSw.S.wwS.SwS.ww.|S.S.Sw.wwS.SwS.wS|,jagatī
Hiraṇyastūpa Āṅgirasa,b01_h031_05,ww.SS.wwS.SwSww.|SwSwS.wwS.wSwS.|w.SwS.ww.SS.wSww.|SSw.SS.ww.SwSww|,jagatī
Hiraṇyastūpa Āṅgirasa,b01_h031_06,ww.SS.wwwSwS.wS.|SS.wSw.wwS.wSwS.|S.SwSS.wwSwS.wS.|SSS.S.wwS.Sw.SwS|,jagatī
Hiraṇyastūpa Āṅgirasa,b01_h031_07,wS.w.SS.wwSw.SwS.|SS.wSS.wwS.wSwS.|S.SwSw.wwSw.SwS.|wS.wSS.ww.S.w.SwS|,jagatī
Hiraṇyastūpa Āṅgirasa,b01_h031_08,wS.S.SS.wwS.wSS.|wwS.SS.wwS.wSw.|SSw.Sw.wwS.wSw.|SS.SSwwS.SwS.S|,triṣṭubh
Hiraṇyastūpa Āṅgirasa,b01_h031_09,wS.S.SS.wwS.wSw.S.|SS.SSw.wwSw.SwS.|wSS.SS.wwS.w.SwS.|wS.SSw.ww.Sw.SwS|,jagatī
Hiraṇyastūpa Āṅgirasa,b01_h031_10,ww.SS.wwS.S.wSw.S.|wS.wSS.ww.SwS.wS.|S.S.SS.wwS.S.wSwS.|wSS.SS.wwS.wSww|,jagatī
Hiraṇyastūpa Āṅgirasa,b01_h031_11,wS.SS.www.Sw.SwS.|SS.wSS.wwSw.Sww.|wS.wSS.wwSw.SwS.|wS.S.SS.wwSw.SwS|,jagatī
Hiraṇyastūpa Āṅgirasa,b01_h031_12,wS.S.SS.ww.Sw.SwS.|wSS.Sw.wwS.w.SwS.|SS.SSw.wwS.wS.ww.|wwSS.SwSS.wS.wS|,jagatī
Hiraṇyastūpa Āṅgirasa,b01_h031_13,ww.SS.SwS.Sw.SwS.|wwSSw.wwSw.SwS.|S.SwSS.wwSw.SwS.|SS.S.SS.wwS.wSw.S|,jagatī
Hiraṇyastūpa Āṅgirasa,b01_h031_14,ww.Sw.wwSSw.SwS.|SS.S.SS.wwS.wSw.w.|SSw.S.www.SwS.wS.|w.SS.SS.w.wS.wSwS|,jagatī
Hiraṇyastūpa Āṅgirasa,b01_h031_15,ww.SS.wwwSwS.wS.|SSS.SS.ww.Sw.SwS.|SSSS.S.wwS.wSwS.|SwSS.wwS.SwS.wS|,jagatī
Hiraṇyastūpa Āṅgirasa,b01_h031_16,wS.SS.wwS.SwS.w.|ww.SSS.w.wSw.SS.|SS.wS.wwS.SwSS.|ww.ww.wwS.SwSS|,jagatī
Hiraṇyastūpa Āṅgirasa,b01_h031_17,wSw.SS.SwSw.SwS.|wSwS.wwS.SwS.wS.|Sw.Sw.S.wS.SwS.ww.|S.Sww.Sww.Sw.S.wS|,jagatī
Hiraṇyastūpa Āṅgirasa,b01_h031_18,SSSS.SwS.SwSw.|SS.S.S.S.wwS.wS.S.|wS.w.Sw.ww.SS.SS.|S.S.ww.wwS.SwSS|,jagatī
Hiraṇyastūpa Āṅgirasa,b01_h032_01,SSw.w.SwSS.w.SS.|Sw.wSS.wwSw.SS.|wS.ww.ww.wS.wSS.|w.SwS.wwS.SwSS|,triṣṭubh
Hiraṇyastūpa Āṅgirasa,b01_h032_02,wS.wS.SwS.SwSS.|SSS.SS.wwS.wSw.|SS.ww.SwS.SwSS.|SS.wSw.ww.Sw.SS|,triṣṭubh
Hiraṇyastūpa Āṅgirasa,b01_h032_03,wSwSS.wwSw.SS.|wSwSw.wwS.wSw.|S.SwS.wwSSw.Sw.|wS.SS.wwwS.wSS|,triṣṭubh
Hiraṇyastūpa Āṅgirasa,b01_h032_04,w.SSS.wwwS.wSS.|S.SwS.wwS.Sw.SS.|S.SwS.wwS.S.wSS.|SSS.SS.w.wS.wSS|,triṣṭubh
Hiraṇyastūpa Āṅgirasa,b01_h032_05,wS.SS.SwwS.wSw.|SS.SSw.wwS.wSS.|SSSw.wwSS.wSS.|wS.www.wwS.wSS|,triṣṭubh
Hiraṇyastūpa Āṅgirasa,b01_h032_06,wSSw.Sww.S.w.SS.|wSSS.wwSw.wSS.|SSS.Sw.wwS.wSS.|S.wSS.www.SwSS|,triṣṭubh
Hiraṇyastūpa Āṅgirasa,b01_h032_07,wS.wSS.wwSw.Sw.|Sw.Sw.ww.SS.wSw.|SS.SS.wwSS.wSS.|wSS.SS.wwS.wSS|,triṣṭubh
Hiraṇyastūpa Āṅgirasa,b01_h032_08,wS.w.Sw.wwS.wSS.|wS.wSS.ww.Sw.SS.|S.S.SS.wwS.SwSS.|SS.wS.SwSS.wSw|,triṣṭubh
Hiraṇyastūpa Āṅgirasa,b01_h032_09,SSwS.wwS.SwSS.|SS.SS.ww.wS.wSw.|SwS.S.wwS.Sw.SS.|SS.wS.wwSS.w.SS|,triṣṭubh
Hiraṇyastūpa Āṅgirasa,b01_h032_10,wSSSS.wwSwSS.|SSS.SS.wwS.wSS.|SSw.SS.w.wSw.SS.|SS.ww.Sww.SwSS|,triṣṭubh
Hiraṇyastūpa Āṅgirasa,b01_h032_11,SwSS.wwSS.wSS.|wSS.SS.wwSw.Sw.|wS.ww.wwwS.w.SS.|SS.wSS.ww.S.wSw|,triṣṭubh
Hiraṇyastūpa Āṅgirasa,b01_h032_12,SwS.SS.wwS.w.Sw.|wS.S.S.SwS.Sw.Sw.|wwS.S.wwS.Sw.Sw.|wSwS.SwS.Sw.SS|,triṣṭubh
